City,Province,Year,Make,Model,Price,Mileage,URL,Description,Rebuilt_Predicted
Longueuil,QC,2010,Honda,Civic,6990,195000,facebook.com/marketplace/item/180458041697714/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2010 HONDA CIVIC No mechanical problem bodywork in excellent condition remote start -up roofing Port to for phone guaranteed and financing available call me at 438 = 978 = 8590,0
Repentigny,QC,2009,Honda,Civic,7000,186000,facebook.com/marketplace/item/1321477128578042/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Negotiable but has a fair price.The car is in very good condition.Beautiful painting (does not crumble).Owner Non-smoking woman I sell my civic, because I need a 4-door.Otherwise, I would have kept it!It is clean and has always been well maintained.No light light!This car was a pearl for me!It comes with mags (sold on marketplace at $ 850) and winter tires (without rims or mags).She has a remote starter.FONTIONAL AC.** Only default is that the passenger side window no longer descends.",0
Laval,QC,2017,Honda,Civic,18995,95000,facebook.com/marketplace/item/238920702428125/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2017 HONDA CIVIC LX *2 year warranty *95797km *1 owner, 2 key, never accident *Camera reversing, air conditioning, bluetooth, remote starter, heating seats, mags, aux, USB, Cruise control, locking, the electric group, and in very good mechanical conditions and no rust.2017 Honda Civic LX *2-Year Warranty * *Owner, Never Been accidented *back up camera, A/C, Bluetooth, Remote Starter, Heated Seats, Mags, Aux, USB, Cruise Control, Mechanically in Great condition with no rust.ALSO COMES with 2 keys.* Our vehicles are inspected and repair without additional cost to the customer.Inspection reports submitted to the customer on site.*Ask about our more complete guarantees of 2 years 40,000km or 3 years 60,000km or 4 years 80,000 and 5 years or 100000km *The vehicle history is available on request *Carfax/Carproof *.* Member of the AMVOQ * In business since 1997 * Banking, 2nd and 3rd chance at the Credit available * Home financing (Concession) Available * Base a road test or fill out an online financing request * www.sksauto.ca our address: 261 Boulevard Cure-Labelle, Laval, Quebec, H7L2Z9 Tel: Text: Email:",0
Dorval,QC,2008,Honda,Civic,4499,170000,facebook.com/marketplace/item/6396770800430128/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2008 HONDA CIVIC POWER WINDOWS AND DOORS HAS SOME RUST AS SEEN IN Pictures Engine and Transmission Wise It's Good Very Economical Vehicle Ready To Go !!Honda civic 2008 windows and electrical doors has a little rust as we see in the photos rating engine and transmission is good vehicle very economical ready to leave !!,0
Dorval,QC,2012,Honda,Civic,12494,95000,facebook.com/marketplace/item/1011262216564962/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"HONDA CIVIC 2012 LX AUTO BAS MILLAGE (NIV A0419A - VID: 9831654) at Volkswagen des Sources.Visit our website for more information.Contact our team to reserve the demonstration and the road test.Ask one of our more detailed information advisers directly, including videos, facetime or more photos.For your comfort we provide the following services on all our vehicles: - Open on Saturdays of 1000. - Mechanique inspection and Carfax report available.- Indoor exhibition hall, no dust on vehicles - Deja vehicles prepared and ready to be books.- Easy funding?1st and 2nd chance at Credit.- All our vehicles meet the requirements of the Volkswagen Canada program certifies compared to the brakes and tires even if the vehicle is not certified.- We will buy your vehicle even if you do not buy with us, ask for a free evaluation of your vehicle.Buy confidence with Volkswagen of proud sources member of the largest group of dealerships in Canada?Dilawri group.With our 69 franchises, our group represents 30 car brands through Quebec, Ontario, Saskatchewan, Alberta and British Columbia.Depended by the Dilawri family since 1985, the company continues to extend its imprint in Canada, by relying on its historic excellence in the automotive industry.With more than 3,500 employees, the Dilawri group is proud to offer exceptional products and customer service in each dealership.In addition to peace of mind, your purchase comes with registration for the Dilawri recovenses program.For more information go to niv: 2HGFB2F42CH108003;Exterior color: Charcoal;Interior color: other;Cylinders: 4;Doors: 4;Motor wheels: other;Engine: 1.8L;Transmission: automatic gearbox;This vehicle is sold by Volkswagen of sources in Dorval inventory published with the help of Marketplace Boost by D2C Media.",0
Laval,QC,2011,Honda,Civic,6995,193000,facebook.com/marketplace/item/1016550723097766/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Funding 1st, 2nd and 3rd chance !!!100% approves !!All our used vehicles come with an official 30 -day warranty for your peace of mind!Carfax available for free better price and value in the province !!PERIOD !!Price in special $ 6995 (original price $ 7995) Auto half 259 Boul.Cure-Labelle, Sainte-Rose (Laval) H7L 2Z9 open 7 days-open Saturday and Sunday ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 2011 Honda Civic is 193 199 km 1.8 liters, 4 cylinder prices in special $ 6995 (original price $ 7995) ----------------------------------------------------------------------------------------------------------------------------------------------------------------  WELL EQUIPPED !!Mags heating seats Mags audio system on the steering wheel REGULATOR OF THE USB AUSILIAIRE AUDIO AUTIO AUTIILIAIRE (AUX) MECANIC ELECTRIC GROUP IN Excellent condition !!Very clean interior and exterior !!All our used vehicles come with an official 30 -day warranty for your tranquility",0
Shefford,QC,2012,Honda,Civic,7900,172000,facebook.com/marketplace/item/339320308417668/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Honda Civic  km ,0
Laval,QC,2013,Honda,Civic,11495,166000,facebook.com/marketplace/item/1299122254300778/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Make an appointment now!Several vehicles available.Make an appointment for a road test now!Contact me on the phone: (514) 572*7263 Funding 1st, 2nd & 3rd chance at CREDIT No cases refuse all our cars are inspected.Carfax available on site.All vehicles in Exchange are accepted Several guarantees plans available inventory published with the help of Marketplace Boost de Drivegood",0
Montreal,QC,2015,Honda,Civic,13999,183000,facebook.com/marketplace/item/1686336275172963/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2015 HONDA CIVIC AUTOMATIQUE 183000KM TOUT EQUIPE AIR CLIMATISE TOIT OUVRANT CAMERA DE RECUL BLUETHOOTH TOIT OUVRANT VOLANT AJUSTABLE TRES PROPRE AUCUNE ROUILLE MECANIQUE A-1 INSPECTION FAITE GARANTIE DE 6 MOIS INCLUS DEMANDEZ ADEL  www.esthetiqueautofg.com ,0
Ile-Perrot,QC,2015,Honda,Civic,17495,65000,facebook.com/marketplace/item/1236259253754042/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Honda Civic Sedan 2015 Ex (NIV 23198B - VID: 9834640) at Ford Ile -Perrot.Visit our website for more information.No additional fees !!$ 118 / SEM WOW with only 65769 km sunroof, heated seats, reversing camera and much more !!At Ford Ile-Perrot, all our vehicles are inspects.We pay the maximum for your exchange vehicle.Easy funding and best rate in the 1st, 2nd or 3rd chance in Credit.Extended warranty and available insurance on site.Montreal |Pointe-Claire |Dollard-des-Ormeaux |Pierrefonds-Roxboro |Kirkland |Beaconsfield |Dorval |Longueuil |City St-Laurent |Lachine |St-Lazare |Valleyfield |Vaudreuil |Brossard |CHATEAUGUAY |Rigaud |25 minutes from downtown Montreal, 15 minutes from Pointe-Claire and Lachine.NIV: 2HGFB2F51FH061172;Outdoor color: Modern steel finished metallise;Interior color: black;Cylinders: 4;Doors: 4;Motor wheels: other;Engine: 1.8L;Transmission: automatic gearbox;This vehicle is sold by Ford Ile-Perrot to Ile-Perrot inventory published with the help of Marketplace Boost of D2C Media.",0
Dorval,QC,2008,Honda,Civic,3999,170000,facebook.com/marketplace/item/990836345400227/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2008 HONDA CIVIC A/C SITUE A DORVAL Automatic 4 Speed Cruise Control A/C 4 Portes 5 Porte 4 -cylinder Truly Economic Heating Roofing Engine A1 Mechanics A1 very reliable windows Electric Electric Group Group Mileage: 170,000 km Price Requestheavy_dollar_signheavy_dollar_sign:",0
Montreal,QC,2017,Honda,Civic,17995,171000,facebook.com/marketplace/item/6261413743984700/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"FINANCEMENT A PARTIR DE 0% D'INTERET   GROUPE AUTO FLEX  COMMERCANT DE VEHICULES D'OCCASSION  PLUSIEURS PLANS DE FINANCEMENT OFFERTS FINANCEMENT SANS INTERET A 0%  FINANCEMENT 1ERE et 2IEME CHANCE A TAUX VARIABLE FINANCEMENT MAISON  1, 2, 3 ieme chance au credit  GARANTIE PROLONGEE DISPONIBLE    PLUSIEURS CHOIX DE VEHICULES EN INVENTAIRE!   WWW.GROUPEAUTOFLEX.CA  PLUSIEURS MARQUES ET MODELES DISPONIBLES!! HONDA, TOYOTA, CHEVROLET, DODGE, NISSAN, MAZDA, AUDI, BMW, INFINITI FORD, HYUNDAI, VOLKSWAGEN, CHRYSLER, MERCEDES, SUZUKI, SUBARU, LAND ROVER, KIA, DODGE, ACURA , MITSHUBISHI...   L'ADRESSE A RETENIR 9720 Rue La Martiniere H1C-1Z2, Montreal  LUNDI AU VENDREDI: 10H A 19H  SAMEDI ET DIMANCHE: 11H A 17H        VISITER NOTRE PAGE FACEBOOK: GROUPE AUTO FLEX OU NOTRE SITE WEB WWW.GROUPEAUTOFLEX.CA POUR VOIR L'INTEGRALITE DE NOTRE INVENTAIRE  PRENEZ RENDEZ-VOUS POUR UN ESSAI ROUTIER DES MAINTENANT!   certaine condition s'applique  ID: 964003    Inventaire publie avec l'aide de Marketplace Boost de DriveGood    ",0
Montreal,QC,2014,Honda,Civic,10499,199000,facebook.com/marketplace/item/797313695206617/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"CARFAX DISPONIBLE,,,, FINANCEMENT MAISON DISPONIBLE, TOUS LES CAS DE CREDIT SONT ACCEPTE, AUCUN CAS REFUSE ,,, GARANTIE 12 MOIS OU 15000 km   Options: AIR CLIMATISE, VITRE ELECTRIQUE, MIROIR ELECTRIQUE, BLUETOOTH, CRUISE CONTROL, SIEGE CHAUFFANT, ET BEAUCOUP PLUS!!!  EXCELLENT CONDITION.... TRES TRES PROPRE !!!!!  AUTO ROCO A VOTRE SERVICE,, 10123 AVE HEBERT MONTREAL NORD H1H 3W5 www.autoroco.com ROCO) ",0
Repentigny,QC,2011,Honda,Civic,5499,196000,facebook.com/marketplace/item/1303557867245980/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Auto group I.F Visit our website ***** www.groupeautoif.com ***** Purchase*Sale located at 703 rue Notre-Dame, Repentigny, QC, J6A2X1 Vast selection available Affordable prices prolonged up to 60 monthsOpening hours: Monday to Friday 9 a.m. to 7 p.m., Saturday and Sunday from 10 a.m. to 6 p.m. Make an appointment now for a road test Other requests or information please do not hesitate to contact us visit our website *****Www.groupeautoif.com ***** Certain conditions applies, other details provided on site.Honda Civic 2011 Automatic 196000km 4 cylinder 1.8L some DEFAUT DE CAROSOSERIE !!Reliable car",0
Montreal,QC,2013,Honda,Civic,10300,190000,facebook.com/marketplace/item/527733716160690/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2013 honda civic ex Camera de recul, a/c, automatique, tres  prope  ",0
Montreal,QC,2012,Honda,Civic,9000,165000,facebook.com/marketplace/item/1335700880679844/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Honda Gabriel 7000 boul Henri bourassa Est ,0
Dorval,QC,2008,Honda,Civic,3999,170000,facebook.com/marketplace/item/1002492657854968/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,In an excellent condition  Engine transmission is working well Automatic transmission  Aircondition is working  Ready to go  Contact 514***802***2505 ,0
Montreal,QC,2015,Honda,Civic,15499,70000,facebook.com/marketplace/item/1090437038599336/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"In good condition civic 2015 Lx model backup  Bluetooth, heated seats , no repairs required , minor damage before on the front right finder , repainted , pls note the car  clean title , no rebuilt or vga , saaq sefty inspection & CARFAX available, finance available for any credit score.  En bon etat civic 2015 Lx modele de sauvegarde  Bluetooth, sieges chauffants , aucune reparation requise, dommages mineurs avant sur le viseur avant droit, repeint, veuillez noter la voiture  titre propre, pas de reconstruction ni de vga, inspection saaq sefty et CARFAX disponibles, financement disponible pour tout pointage de credit. ",1
Montreal,QC,2012,Honda,Civic,10999,199000,facebook.com/marketplace/item/6559826067397378/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"hello I sell a honda civic exl 2012 very clean and any team, roof, gps ect, very rare model already inspect the inspection papers in support",0
Ottawa,ON,2007,Honda,Civic,3000,148000,facebook.com/marketplace/item/832232694722304/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Oil pan gasket has to replace Ac has to be fix run great ,0
Montreal-Est,QC,2013,Honda,Civic,12485,175000,facebook.com/marketplace/item/325246703405222/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"""HONDA CIVIC TOURING 2013 , 175 200 KM , FINANCEMENT DISPONIBLE AC , CUIR , MAGS , TOIT OUVRANT , NAVIGATION GPS , CAMERA , AUX / USB , ECRAN TACTILE , BLUETOOTH , SIEGES CHAUFFANTS , CRUISE CONTROL ,  GROUPE ELECTRIQUE COMPLET : PORTES/VITRES/MIROIRS/SIEGES , FULL !!!!""  ",0
Laval,QC,2006,Honda,Civic,4100,166000,facebook.com/marketplace/item/215464144811263/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"HONDA CIVIC 2006 Automatic only 166,000km on the clock.Very economic and above all really reliable.Electric windows and doors.Absolutely no rust and no repairs to do.Model without air conditioning but possible to have the system installed.PARK CRACKE but no water infiltration.New winter tires on it, 3 months of use.Clean fabric inside.Price-> $ 4100.",0
Montreal,QC,2015,Honda,Civic,14300,171000,facebook.com/marketplace/item/1368464333703836/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Honda Civic EX 2015 Sunroof  Back up camera Side camera  Heated seats  Mags Power windows  Power lock  Air conditioning  Cruise control  Fuel efficiency Drives amazing  Dealer sale ,0
Montreal,QC,2012,Honda,Civic,9994,169000,facebook.com/marketplace/item/2345434018951024/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Take advantage of our exceptional prices of Julie 2023 !!Do not wait any more vehicle for sale: ""2012 Honda Civic Nissan Senntra 'Telephone: Price: $ 9998.00 CA Options: Automatic transmission, air conditioning, FM/AM/AUDIO/AUX radio/AUX, ABS, Centralized remote opening and closure, CRUSEControl, etc ... Killer: 165000km Vehicle State: Excellent Concessionaire State: Bell Auto do not wait any longer, contact us at or visit us at 10635 BC, Montreal Nord. H3G 3G3 Possibility of funding and recovery !!!!!!!",0
